ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total,Delta_V
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.5,0.007,1e-07,-70.6451645855573,-36.8561093570746,-67.790534892272
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.5,0.009,1e-07,-78.4580854458854,-41.9154088059183,-75.9973943880695
4,0.419661772789693,9.91933804114957,0.00275,0.32158908617432,0.00596779450871664,5,0.5,0.01,1e-07,-81.4251322729408,-43.9922392772868,-79.1548245331414
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.1,0.001,1e-07,-58.7793486739671,-52.9536600638975,-51.5938198162036
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.1,0.003,1e-07,-90.2759150649685,-85.2547481370668,-87.6729062999487
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.1,0.005,1e-07,-97.1159842467834,-94.0894125796467,-96.2568517780228
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.1,0.007,1e-07,-98.9382122507546,-97.0657947357268,-98.6028873034038
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.1,0.009,1e-07,-99.5214353788629,-98.2543620618201,-99.3627290016513
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.1,0.01,1e-07,-99.6567855032119,-98.5778948374827,-99.5402349332152
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.2,0.001,1e-07,-37.653714480596,-29.0086145006287,-31.3826484574876
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.2,0.003,1e-07,-71.9716514839495,-57.7813587725156,-66.5720967211535
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.2,0.005,1e-07,-86.0017151338646,-71.732373574222,-82.6570723645747
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.2,0.007,1e-07,-92.3497724716545,-79.3298680130258,-90.2897874932993
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.2,0.009,1e-07,-95.4374205292563,-83.774750600991,-94.0990344099889
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.2,0.01,1e-07,-96.3645944341356,-85.3076393153535,-95.2583307785127
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.3,0.001,1e-07,-27.1148366658506,-17.7172911768757,-22.5393388194974
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.3,0.003,1e-07,-58.3017854426417,-39.0498336641795,-52.6608612646316
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.3,0.005,1e-07,-74.7056441303145,-51.6454472216879,-70.1702172367637
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.3,0.007,1e-07,-83.9040331089654,-59.7539727057743,-80.5041506102063
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.3,0.009,1e-07,-89.2727960411524,-65.2299817962165,-86.7250624028311
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.3,0.01,1e-07,-91.0901125858955,-67.3077538597721,-88.8666590290924
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.4,0.001,1e-07,-21.7474961961993,-12.4179207533371,-18.2695022474996
5,0.208854783909372,9.00246491487506,0.00275,0.385181196690798,0.00620320918032303,5,0.4,0.003,1e-07,-49.9485026114759,-28.8708740734496,-44.8217744760011
