ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total,Delta_V
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.4,0.009,1e-07,-84.294138078733,-52.4940989138004,-77.6602753125776
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.4,0.01,1e-07,-86.5402944103154,-54.3942571139836,-80.55247171568
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.5,0.001,1e-07,-10.1541044972222,-0.835761657146339,-14.28542505158
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.5,0.003,1e-07,-43.0024297485047,-20.6301685397935,-36.3269258078256
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.5,0.005,1e-07,-60.762441382889,-30.7607005419575,-52.0279127566168
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.5,0.007,1e-07,-71.6669928895875,-37.4077757055134,-63.4671339906056
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.5,0.009,1e-07,-78.9153915647513,-42.1529744915047,-71.7433466181784
222,2.26276333430538,5.61996809761255,0.005,0.995,0.0109820137922431,5,0.5,0.01,1e-07,-81.626634993328,-43.9838747716534,-74.973081779525
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.1,0.001,1e-07,-12.1687851879594,-1.175082770609,-41.7469109857916
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.1,0.003,1e-07,-82.8676811444872,-74.299279825865,-79.4395613672114
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.1,0.005,1e-07,-93.9034301691514,-88.0337140877832,-92.2268229963607
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.1,0.007,1e-07,-97.3799527731335,-93.3379624495578,-96.5512357173883
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.1,0.009,1e-07,-98.6904698558198,-95.770778955403,-98.2327837383405
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.1,0.01,1e-07,-99.0175469051989,-96.4551805586353,-98.6588849173087
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.2,0.001,1e-07,-11.8962612866644,-0.934835200203932,-27.4190121898016
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.2,0.003,1e-07,-51.7189860887513,-27.3693582814187,-57.4620711542238
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.2,0.005,1e-07,-76.7806908734676,-54.0372244130856,-74.2402026045402
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.2,0.007,1e-07,-86.3884697559456,-65.5270529227031,-83.7634867849752
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.2,0.009,1e-07,-91.3600340936677,-72.4665727012634,-89.1992579332852
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.2,0.01,1e-07,-92.8654502866287,-74.6768374392948,-90.9181923329257
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.3,0.001,1e-07,-11.3473704446542,-0.81210367895882,-20.414055348541
223,1.51003619245357,4.90326834128444,0.005,0.995,0.0163667619944959,5,0.3,0.003,1e-07,-29.4048441156192,-3.14661031443514,-47.4511232693948
