ID,q1,q3,V0,T0,c0,N_frac,R,Beta,Kappa0,Delta_viable,Delta_total
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.3,0,1e-07,-41.8086578403049,-23.6193674366576
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.3,0.001,1e-07,-65.1779683846999,-42.9523127834561
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.3,0.003,1e-07,-81.0703228884675,-61.9654337108451
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.3,0.005,1e-07,-90.4458670243435,-75.238503186616
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.3,0.007,1e-07,-95.3419655022161,-83.6113653022288
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.3,0.009,1e-07,-97.7375395719257,-88.6954313150494
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.3,0.01,1e-07,-98.409802363807,-90.4224316567384
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.4,0,1e-07,-45.9332425241635,-24.8165282011251
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.4,0.001,1e-07,-68.3295991205923,-42.1973619100001
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.4,0.003,1e-07,-81.1796522383462,-57.1180528032169
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.4,0.005,1e-07,-89.27386244397,-68.2737020023622
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.4,0.007,1e-07,-94.0429652041161,-76.1231540452044
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.4,0.009,1e-07,-96.7266359293941,-81.4875736449902
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.4,0.01,1e-07,-97.5712356673164,-83.4824059291069
233,2.11071658225406,0.334313506938437,0.005,0.995,0.0117638035330614,3,0.5,0,1e-07,-47.6247986961729,-24.2430068611219
